PC1,PC2,PC3,PC4,PC5,Class
2.906493710290097,-0.8161510683045748,0.4194070433632798,0.31910255003336263,1.270518012526758,0
1.7599497163549573,-0.3580359808069288,0.7486260833572336,0.055570272789560886,-0.344169248389848,0
2.3224346223338026,-0.4097457407566243,0.4621850743308839,0.22377074331274477,-0.2094951182921039,0
2.0384301165886023,-0.3556729131012181,0.27302301250605915,-0.04092253513653119,-0.38355697986168524,0
3.3821027520502214,-0.922797607276894,0.08122450705437965,1.0923832849982336,-0.14534823557396281,0
1.8800918982012216,-1.0062008840341539,0.36826207645517944,0.4288994218145529,-0.11941617977821851,0
3.0183001165895647,-1.2650822344417905,0.5029201585081369,0.9107240441724984,1.2897902818259013,0
2.9618909268343656,-1.2275902248445,0.010148117391612551,0.7929192958811891,0.44733230584947603,0
4.333925356069674,-2.425952647014613,0.3046385069662672,2.6829784629005315,0.7173900017743866,0
3.0654140729834265,-1.3120640347295698,0.1510024133538228,1.1149133455837767,0.31741410993198255,0
2.8687590637502254,-1.2385660586183462,-0.039279902636885286,0.7669128154654651,0.3688688967445343,0
2.947907331087535,-1.3839180051426332,-0.10809000364418507,0.8881853928980806,0.44788450441846034,0
2.8080878593789884,-0.9730189043633232,0.0638863285878438,0.47336635106123476,0.7280972667823787,0
3.303365045215357,-1.9358935514985578,0.32129556773983126,2.0225478816180247,0.3600536639067191,0
4.137764267305447,-2.1187476570179764,-0.03802574479816955,1.9939457023865665,0.7322479878403797,0
3.348682102394763,-1.1898481408821222,0.37041492639077034,1.1506043304797529,0.9201075216278296,0
2.319370571117655,-0.303886595337279,0.8632626647096198,-0.18847584877638807,1.1512687046993806,0
1.6172131615933611,0.2185409483584148,0.9622045129970657,-0.6202414703423074,0.43571231278564787,0
1.7015963362521696,-0.005822650276217872,1.0775547134229242,-0.4668563907408545,0.7115744758825124,0
2.5672913923279523,-0.3005138892463279,0.643695437723413,-0.2595986394957131,1.1700842699132497,0
3.822365152511333,-2.49185833764766,0.16630880418060132,2.870425633715666,-0.09770959681309524,0
1.9568199797066763,-0.5741698290134597,0.8492233227860783,0.3652977036094753,-0.02005674288977624,0
2.3271477068430353,-1.3305211465333506,0.4150176986297875,1.1715065863200442,-0.4051794517019297,0
1.8533664479169145,0.14796981368615467,0.9788429660916197,-0.5714373741467658,0.6917815025770445,0
